id,url,index,confidence,xmin,ymin,xmax,ymax,w,h,ponies,artists
1020673.png,https://derpicdn.net/img/view/2015/11/11/1020673.png,0,0.9817575216293336,573,101,1467,995,894,894,twilight sparkle,sourspot
1022069.jpg,https://derpicdn.net/img/view/2015/11/13/1022069.jpg,0,0.9992098808288574,0,3,354,361,354,358,twilight sparkle,mad'n evil
1022238.png,https://derpicdn.net/img/view/2015/11/13/1022238.png,0,0.9645147323608398,0,252,1837,2752,1837,2500,twilight sparkle,shutterflyeqd
1023314.png,https://derpicdn.net/img/view/2015/11/15/1023314.png,0,0.9830815196037292,0,84,2357,2686,2357,2602,twilight sparkle,xebck
1023513.png,https://derpicdn.net/img/view/2015/11/15/1023513.png,0,0.9945080280303956,103,0,705,519,602,519,twilight sparkle,perinia
1023522.png,https://derpicdn.net/img/view/2015/11/15/1023522.png,0,0.9728060960769652,0,43,3283,3543,3283,3500,twilight sparkle,speedox12
1023593.png,https://derpicdn.net/img/view/2015/11/15/1023593.png,0,0.9959051609039308,0,0,828,821,828,821,twilight sparkle,the1xeno1
1024781.png,https://derpicdn.net/img/view/2015/11/17/1024781.png,0,0.9304869771003724,0,0,2638,2614,2638,2614,twilight sparkle,vaderpl
1025381.png,https://derpicdn.net/img/view/2015/11/18/1025381.png,0,0.99334454536438,3471,274,7000,3982,3529,3708,twilight sparkle,luckreza8
1028882.png,https://derpicdn.net/img/view/2015/11/23/1028882.png,0,0.9914430975914,397,116,633,352,236,236,twilight sparkle,icebergi
1029318.png,https://derpicdn.net/img/view/2015/11/24/1029318.png,0,0.9980419874191284,0,0,1377,1359,1377,1359,twilight sparkle,bjorn-bi
1033846.png,https://derpicdn.net/img/view/2015/11/30/1033846.png,0,0.9946208000183104,463,820,4699,5000,4236,4180,twilight sparkle,lunahazacookie
1033847.png,https://derpicdn.net/img/view/2015/11/30/1033847.png,0,0.9919416904449464,19,0,395,339,376,339,twilight sparkle,momogatari
1035007.png,https://derpicdn.net/img/view/2015/12/2/1035007.png,0,0.9229731559753418,1042,1573,3930,4987,2888,3414,twilight sparkle,bluethunder66
1036160.png,https://derpicdn.net/img/view/2015/12/3/1036160.png,0,0.9979898929595948,235,173,737,675,502,502,twilight sparkle,alasou
1040332.png,https://derpicdn.net/img/view/2015/12/9/1040332.png,0,0.9176781177520752,588,17,984,413,396,396,twilight sparkle,dm29
1050403.png,https://derpicdn.net/img/view/2015/12/22/1050403.png,0,0.9870205521583556,2949,0,5963,2757,3014,2757,twilight sparkle,slb94
1050985.png,https://derpicdn.net/img/view/2015/12/23/1050985.png,0,0.9990845322608948,397,0,947,535,550,535,twilight sparkle,cherivinca
1052130.png,https://derpicdn.net/img/view/2015/12/25/1052130.png,0,0.98729807138443,789,0,1683,888,894,888,twilight sparkle,arcuswind
1053171.png,https://derpicdn.net/img/view/2015/12/26/1053171.png,0,0.990522027015686,478,908,1000,1430,522,522,twilight sparkle,silbersternenlicht
1054039.jpg,https://derpicdn.net/img/view/2015/12/28/1054039.jpg,0,0.9777109622955322,39,5,447,413,408,408,twilight sparkle,conoghi
1057155.png,https://derpicdn.net/img/view/2016/1/1/1057155.png,0,0.9556978344917296,70,0,460,365,390,365,twilight sparkle,mt
1057386.png,https://derpicdn.net/img/view/2016/1/1/1057386.png,0,0.9754549264907836,1295,405,1959,1069,664,664,twilight sparkle,loukaina
1057404.png,https://derpicdn.net/img/view/2016/1/1/1057404.png,0,0.9994056224822998,518,34,1104,620,586,586,twilight sparkle,miss-cats
1059137.png,https://derpicdn.net/img/view/2016/1/4/1059137.png,1,0.9916943907737732,374,341,770,737,396,396,twilight sparkle,wizardski
1059281.png,https://derpicdn.net/img/view/2016/1/4/1059281.png,0,0.9605975151062012,289,40,819,572,530,532,twilight sparkle,varemia
1059718.png,https://derpicdn.net/img/view/2016/1/4/1059718.png,0,0.9969735741615297,158,0,1230,1020,1072,1020,twilight sparkle,davidsfire
1060138.png,https://derpicdn.net/img/view/2016/1/5/1060138.png,0,0.9877256751060486,299,0,4980,4834,4681,4834,twilight sparkle,estrill|slb94
1060167.png,https://derpicdn.net/img/view/2016/1/5/1060167.png,0,0.9954797625541688,1896,0,3500,1582,1604,1582,twilight sparkle,xebck
1060401.png,https://derpicdn.net/img/view/2016/1/5/1060401.png,0,0.9923969507217408,216,0,628,412,412,412,twilight sparkle,fizzy-dog
1064070.png,https://derpicdn.net/img/view/2016/1/11/1064070.png,0,0.994412899017334,412,0,1354,884,942,884,twilight sparkle,ariot
106409.jpg,https://derpicdn.net/img/view/2012/9/25/106409.jpg,0,0.9669291973114014,122,67,574,519,452,452,twilight sparkle,freedomthai
1064395.png,https://derpicdn.net/img/view/2016/1/11/1064395.png,0,0.9947274923324584,308,161,518,371,210,210,twilight sparkle,n3moni
1064859.png,https://derpicdn.net/img/view/2016/1/12/1064859.png,0,0.991908609867096,283,0,833,523,550,523,twilight sparkle,dragonfoxgirl
1065066.png,https://derpicdn.net/img/view/2016/1/12/1065066.png,0,0.9891964197158812,413,0,1231,781,818,781,twilight sparkle,camo-pony
1065410.png,https://derpicdn.net/img/view/2016/1/12/1065410.png,0,0.996643602848053,3568,0,5874,2209,2306,2209,twilight sparkle,lil miss jay|slb94
1065503.png,https://derpicdn.net/img/view/2016/1/13/1065503.png,0,0.9889766573905944,188,145,570,527,382,382,twilight sparkle,rwl
1066852.jpg,https://derpicdn.net/img/view/2016/1/15/1066852.jpg,0,0.9992664456367492,200,76,498,374,298,298,twilight sparkle,sibashen
1068371.png,https://derpicdn.net/img/view/2016/1/17/1068371.png,0,0.9976248741149902,172,33,456,317,284,284,twilight sparkle,sonork91
1069468.png,https://derpicdn.net/img/view/2016/1/19/1069468.png,0,0.9521384835243224,2498,169,4546,2217,2048,2048,twilight sparkle,aureai
1071868.png,https://derpicdn.net/img/view/2016/1/23/1071868.png,0,0.9848936200141908,8,0,900,851,892,851,twilight sparkle,
1074460.png,https://derpicdn.net/img/view/2016/1/27/1074460.png,0,0.9898292422294616,124,82,436,394,312,312,twilight sparkle,its-gloomy
1077219.png,https://derpicdn.net/img/view/2016/1/31/1077219.png,0,0.934867799282074,308,0,1218,946,910,946,twilight sparkle,furrgroup
1078063.png,https://derpicdn.net/img/view/2016/2/1/1078063.png,0,0.9958472251892092,463,29,2367,1933,1904,1904,twilight sparkle,10art1
1078121.png,https://derpicdn.net/img/view/2016/2/1/1078121.png,0,0.9171507358551024,449,0,1159,684,710,684,twilight sparkle,cherivinca
1080020.png,https://derpicdn.net/img/view/2016/2/4/1080020.png,0,0.968028962612152,48,75,580,607,532,532,twilight sparkle,tjpones
1082393.png,https://derpicdn.net/img/view/2016/2/7/1082393.png,0,0.9962313175201416,417,219,895,697,478,478,twilight sparkle,turtlefarminguy
1083335.png,https://derpicdn.net/img/view/2016/2/8/1083335.png,0,0.9981167912483216,0,26,2957,3302,2957,3276,twilight sparkle,byteslice
1084689.png,https://derpicdn.net/img/view/2016/2/10/1084689.png,0,0.9707592129707336,0,915,2906,4175,2906,3260,twilight sparkle,midnightfunny
1086984.png,https://derpicdn.net/img/view/2016/2/13/1086984.png,0,0.9725895524024964,445,0,1465,990,1020,990,twilight sparkle,mili-kat
1089834.png,https://derpicdn.net/img/view/2016/2/16/1089834.png,0,0.99784255027771,275,0,1087,700,812,700,twilight sparkle,geraritydevillefort
1089892.jpg,https://derpicdn.net/img/view/2016/2/16/1089892.jpg,0,0.9832056164741516,169,28,973,832,804,804,twilight sparkle,bgf
1089991.png,https://derpicdn.net/img/view/2016/2/16/1089991.png,0,0.9862030744552612,1133,0,2007,828,874,828,twilight sparkle,sirzi
1094510.jpg,https://derpicdn.net/img/view/2016/2/22/1094510.jpg,0,0.965861976146698,48,61,488,501,440,440,twilight sparkle,weirdandweirder
1098915.png,https://derpicdn.net/img/view/2016/2/28/1098915.png,0,0.9773749113082886,1,0,501,441,500,441,twilight sparkle,dusthiel
1100403.png,https://derpicdn.net/img/view/2016/3/2/1100403.png,0,0.9900150299072266,9,69,379,405,370,336,twilight sparkle,
1100403.png,https://derpicdn.net/img/view/2016/3/2/1100403.png,1,0.9197847247123718,87,1,405,355,318,354,twilight sparkle,
1101104.png,https://derpicdn.net/img/view/2016/3/3/1101104.png,0,0.990627646446228,279,71,593,385,314,314,twilight sparkle,pon-ee
1103544.jpg,https://derpicdn.net/img/view/2016/3/7/1103544.jpg,0,0.9299123287200928,254,14,564,324,310,310,twilight sparkle,carnifex
1103547.jpg,https://derpicdn.net/img/view/2016/3/7/1103547.jpg,0,0.9320875406265259,250,7,568,325,318,318,twilight sparkle,carnifex
1103550.jpg,https://derpicdn.net/img/view/2016/3/7/1103550.jpg,0,0.9940770268440248,264,6,566,308,302,302,twilight sparkle,carnifex
1103929.png,https://derpicdn.net/img/view/2016/3/7/1103929.png,0,0.9890632033348083,2860,312,4260,1712,1400,1400,twilight sparkle,ampgamer|lunebat
1103930.png,https://derpicdn.net/img/view/2016/3/7/1103930.png,0,0.9768701791763306,0,42,1014,1108,1014,1066,twilight sparkle,joakaha
1105442.png,https://derpicdn.net/img/view/2016/3/9/1105442.png,0,0.9533127546310424,2210,0,5000,2859,2790,2859,twilight sparkle,aureai
1105982.jpg,https://derpicdn.net/img/view/2016/3/10/1105982.jpg,0,0.9938762187957764,952,0,1546,563,594,563,twilight sparkle,kawaiipony2
1106651.jpg,https://derpicdn.net/img/view/2016/3/11/1106651.jpg,0,0.9878369569778442,426,0,1894,1429,1468,1429,twilight sparkle,unousaya
1108021.png,https://derpicdn.net/img/view/2016/3/13/1108021.png,0,0.9287036657333374,0,67,1184,1369,1184,1302,twilight sparkle,virtue147
1109146.png,https://derpicdn.net/img/view/2016/3/15/1109146.png,0,0.9988079071044922,26,0,2066,1948,2040,1948,twilight sparkle,slb94|fromamida
1109610.png,https://derpicdn.net/img/view/2016/3/15/1109610.png,0,0.984481692314148,119,41,715,637,596,596,twilight sparkle,turtlefarminguy
1112333.png,https://derpicdn.net/img/view/2016/3/19/1112333.png,0,0.996979594230652,3583,0,5851,2166,2268,2166,twilight sparkle,lil miss jay|slb94
1113074.png,https://derpicdn.net/img/view/2016/3/20/1113074.png,0,0.9038121700286864,472,198,1260,986,788,788,twilight sparkle,vincher
1115512.jpg,https://derpicdn.net/img/view/2016/3/24/1115512.jpg,0,0.9982965588569641,150,22,558,430,408,408,twilight sparkle,lya
1115643.png,https://derpicdn.net/img/view/2016/3/24/1115643.png,0,0.9976162314414978,571,52,895,376,324,324,twilight sparkle,ctb-36
1116866.png,https://derpicdn.net/img/view/2016/3/26/1116866.png,0,0.9905434846878052,190,0,612,408,422,408,twilight sparkle,king-kakapo
1116867.png,https://derpicdn.net/img/view/2016/3/26/1116867.png,0,0.9926453828811646,224,21,576,373,352,352,twilight sparkle,king-kakapo
1116868.png,https://derpicdn.net/img/view/2016/3/26/1116868.png,0,0.9906007051467896,189,0,609,406,420,406,twilight sparkle,king-kakapo
1116870.png,https://derpicdn.net/img/view/2016/3/26/1116870.png,0,0.9889631271362304,334,0,1920,1545,1586,1545,twilight sparkle,sourspot
1116978.png,https://derpicdn.net/img/view/2016/3/26/1116978.png,0,0.9978171586990356,439,42,989,592,550,550,twilight sparkle,superix
1123487.png,https://derpicdn.net/img/view/2016/4/3/1123487.png,0,0.9508590698242188,634,284,982,632,348,348,twilight sparkle,shamanguli
1125304.png,https://derpicdn.net/img/view/2016/4/5/1125304.png,0,0.9950699210166932,33,0,601,512,568,512,twilight sparkle,fanaticpanda
1128991.png,https://derpicdn.net/img/view/2016/4/10/1128991.png,0,0.9847130179405212,23,0,1131,1061,1108,1061,twilight sparkle,vidersan
113126.jpg,https://derpicdn.net/img/view/2012/10/4/113126.jpg,0,0.985059916973114,94,46,544,496,450,450,twilight sparkle,innocenttazlet
1132934.jpg,https://derpicdn.net/img/view/2016/4/16/1132934.jpg,0,0.9108303189277648,0,31,1020,1119,1020,1088,twilight sparkle,abbystarling
1137211.png,https://derpicdn.net/img/view/2016/4/21/1137211.png,0,0.9563138484954834,0,9,294,339,294,330,twilight sparkle,sky
1138031.jpg,https://derpicdn.net/img/view/2016/4/22/1138031.jpg,0,0.9864461421966552,363,0,1261,889,898,889,twilight sparkle,project-fallen-angel
1138158.png,https://derpicdn.net/img/view/2016/4/23/1138158.png,0,0.9618152976036072,0,111,784,915,784,804,twilight sparkle,pigzfairy
1138158.png,https://derpicdn.net/img/view/2016/4/23/1138158.png,1,0.9518555998802184,395,15,1300,959,905,944,twilight sparkle,pigzfairy
1138829.png,https://derpicdn.net/img/view/2016/4/24/1138829.png,0,0.9896300435066224,1349,0,3395,2020,2046,2020,twilight sparkle,whazzam95
1139047.png,https://derpicdn.net/img/view/2016/4/24/1139047.png,0,0.9968758821487428,122,0,354,221,232,221,twilight sparkle,gummigator|brsajo
1139368.png,https://derpicdn.net/img/view/2016/4/24/1139368.png,0,0.9977887868881226,366,61,800,525,434,464,twilight sparkle,silentwulv
1139887.png,https://derpicdn.net/img/view/2016/4/25/1139887.png,0,0.9971420168876648,606,52,1168,614,562,562,twilight sparkle,sevenowait
1140344.png,https://derpicdn.net/img/view/2016/4/26/1140344.png,0,0.9658862352371216,515,62,759,306,244,244,twilight sparkle,dusthiel
1141607.png,https://derpicdn.net/img/view/2016/4/28/1141607.png,0,0.9689776301383972,13,0,1080,1088,1067,1088,twilight sparkle,alcohors
1142304.jpg,https://derpicdn.net/img/view/2016/4/29/1142304.jpg,0,0.9763973951339722,277,0,855,545,578,545,twilight sparkle,shikimaakemi
1142859.png,https://derpicdn.net/img/view/2016/4/30/1142859.png,0,0.9734136462211608,63,0,523,499,460,499,twilight sparkle,php104
1143784.png,https://derpicdn.net/img/view/2016/5/1/1143784.png,0,0.9974269270896912,141,72,501,432,360,360,twilight sparkle,hikariviny
1144014.png,https://derpicdn.net/img/view/2016/5/1/1144014.png,0,0.9893532991409302,138,9,1254,1125,1116,1116,twilight sparkle,scarlet-spectrum
1144767.png,https://derpicdn.net/img/view/2016/5/2/1144767.png,0,0.9909958839416504,119,0,405,281,286,281,twilight sparkle,mococo
1144854.png,https://derpicdn.net/img/view/2016/5/2/1144854.png,0,0.9820178747177124,369,104,815,550,446,446,twilight sparkle,pwnagespartan
1145705.png,https://derpicdn.net/img/view/2016/5/3/1145705.png,0,0.9691779613494872,262,363,3000,3137,2738,2774,twilight sparkle,sollace
1148342.png,https://derpicdn.net/img/view/2016/5/7/1148342.png,0,0.9987515807151794,280,0,700,410,420,410,twilight sparkle,kanaowo
1148478.png,https://derpicdn.net/img/view/2016/5/7/1148478.png,0,0.9890313744544984,164,0,790,611,626,611,twilight sparkle,vavacung
1148478.png,https://derpicdn.net/img/view/2016/5/7/1148478.png,1,0.9413673281669616,517,475,815,773,298,298,twilight sparkle,vavacung
1149454.png,https://derpicdn.net/img/view/2016/5/8/1149454.png,0,0.998850405216217,126,71,562,507,436,436,twilight sparkle,tentinythimbles
1149962.png,https://derpicdn.net/img/view/2016/5/9/1149962.png,0,0.9823105335235596,255,57,535,337,280,280,twilight sparkle,caroo
115087.png,https://derpicdn.net/img/view/2012/10/6/115087.png,0,0.9626923203468324,283,0,3981,3656,3698,3656,twilight sparkle,xniclord789x
1155551.png,https://derpicdn.net/img/view/2016/5/16/1155551.png,0,0.9960922598838806,1044,160,2258,1374,1214,1214,twilight sparkle,jurill
1155571.jpg,https://derpicdn.net/img/view/2016/5/16/1155571.jpg,0,0.9798081517219543,39,0,569,490,530,490,twilight sparkle,doodlepaintdraws
1157921.png,https://derpicdn.net/img/view/2016/5/19/1157921.png,0,0.9955785870552064,362,0,1478,924,1116,924,twilight sparkle,xwhitedreamsx
1158560.png,https://derpicdn.net/img/view/2016/5/20/1158560.png,0,0.9896747469902042,302,0,768,460,466,460,twilight sparkle,rubbermage
1159086.png,https://derpicdn.net/img/view/2016/5/21/1159086.png,0,0.9703002572059632,27,0,1743,1591,1716,1591,twilight sparkle,haydee
1160365.png,https://derpicdn.net/img/view/2016/5/22/1160365.png,0,0.9263867139816284,0,86,4697,5606,4697,5520,twilight sparkle,lahirien
1160419.png,https://derpicdn.net/img/view/2016/5/22/1160419.png,0,0.9870581626892092,0,0,2441,2620,2441,2620,twilight sparkle,osipush
1161063.png,https://derpicdn.net/img/view/2016/5/23/1161063.png,0,0.9860804677009584,193,13,653,473,460,460,twilight sparkle,crponies
1161626.png,https://derpicdn.net/img/view/2016/5/24/1161626.png,0,0.9529621005058287,246,111,980,845,734,734,twilight sparkle,tallaferroxiv
1162549.png,https://derpicdn.net/img/view/2016/5/25/1162549.png,0,0.9775912761688232,715,117,1207,609,492,492,twilight sparkle,silverfox057
1164967.png,https://derpicdn.net/img/view/2016/5/28/1164967.png,0,0.9967710971832277,134,120,2000,1986,1866,1866,twilight sparkle,ogre
1165303.jpg,https://derpicdn.net/img/view/2016/5/29/1165303.jpg,0,0.9860804080963136,36,0,718,655,682,655,twilight sparkle,timelordomega
1167378.png,https://derpicdn.net/img/view/2016/5/31/1167378.png,0,0.9950517416000366,309,0,725,415,416,415,twilight sparkle,ultrard
1169246.png,https://derpicdn.net/img/view/2016/6/3/1169246.png,0,0.9748640060424804,9,0,627,561,618,561,twilight sparkle,wandeh
1170365.png,https://derpicdn.net/img/view/2016/6/4/1170365.png,0,0.9801121354103088,14,51,894,931,880,880,twilight sparkle,alasou
1171504.png,https://derpicdn.net/img/view/2016/6/6/1171504.png,0,0.9443515539169312,114,77,1214,1177,1100,1100,twilight sparkle,kawaiipony2
1175616.png,https://derpicdn.net/img/view/2016/6/11/1175616.png,0,0.996011197566986,126,35,600,509,474,474,twilight sparkle,dusthiel
1176390.jpg,https://derpicdn.net/img/view/2016/6/12/1176390.jpg,0,0.9501864314079284,247,143,525,421,278,278,twilight sparkle,kianamai
1177450.png,https://derpicdn.net/img/view/2016/6/13/1177450.png,0,0.9022590517997742,231,0,713,466,482,466,twilight sparkle,dm29
1178451.png,https://derpicdn.net/img/view/2016/6/14/1178451.png,0,0.9949183464050292,44,0,2180,2058,2136,2058,twilight sparkle,meganlovesangrybirds
1178958.png,https://derpicdn.net/img/view/2016/6/15/1178958.png,0,0.9930607080459596,0,0,893,880,893,880,twilight sparkle,cloudyglow
1179654.png,https://derpicdn.net/img/view/2016/6/16/1179654.png,0,0.9909128546714784,0,0,2682,2515,2682,2515,twilight sparkle,magister39
1180979.png,https://derpicdn.net/img/view/2016/6/18/1180979.png,0,0.9507851600646972,139,45,559,465,420,420,twilight sparkle,renaifoxi
1183436.png,https://derpicdn.net/img/view/2016/6/21/1183436.png,0,0.9933342933654784,3272,653,4946,2327,1674,1674,twilight sparkle,strachattack
1187240.png,https://derpicdn.net/img/view/2016/6/26/1187240.png,0,0.9953336119651794,58,38,724,657,666,619,twilight sparkle,jinyaranda
1187949.png,https://derpicdn.net/img/view/2016/6/27/1187949.png,0,0.9925174117088318,164,0,892,692,728,692,twilight sparkle,starlet8228
1191077.png,https://derpicdn.net/img/view/2016/7/1/1191077.png,0,0.9937492609024048,549,0,1113,549,564,549,twilight sparkle,rapidstrike
1191359.png,https://derpicdn.net/img/view/2016/7/2/1191359.png,0,0.9760332703590392,149,0,965,808,816,808,twilight sparkle,hungrysohma
1196203.png,https://derpicdn.net/img/view/2016/7/8/1196203.png,0,0.9710511565208436,537,0,2039,1470,1502,1470,twilight sparkle,stupchek
1199171.png,https://derpicdn.net/img/view/2016/7/12/1199171.png,0,0.9972495436668396,321,225,713,617,392,392,twilight sparkle,glacierponi
1200430.png,https://derpicdn.net/img/view/2016/7/14/1200430.png,0,0.9883501529693604,192,55,918,781,726,726,twilight sparkle,bluntwhiskey
1200556.png,https://derpicdn.net/img/view/2016/7/14/1200556.png,0,0.9807624220848083,2140,82,4176,2118,2036,2036,twilight sparkle,dashiesparkle
1202022.png,https://derpicdn.net/img/view/2016/7/16/1202022.png,0,0.9335825443267822,559,431,1069,941,510,510,twilight sparkle,nihithebrony
1203049.png,https://derpicdn.net/img/view/2016/7/17/1203049.png,0,0.92677241563797,266,211,710,655,444,444,twilight sparkle,calorie
1205476.png,https://derpicdn.net/img/view/2016/7/20/1205476.png,0,0.9784530401229858,554,593,1040,1079,486,486,twilight sparkle,gianghanz
1206024.png,https://derpicdn.net/img/view/2016/7/21/1206024.png,0,0.9841921329498292,253,0,523,259,270,259,twilight sparkle,graphene
1207314.png,https://derpicdn.net/img/view/2016/7/23/1207314.png,0,0.9611867666244508,180,34,538,392,358,358,twilight sparkle,fj-c
1208108.png,https://derpicdn.net/img/view/2016/7/24/1208108.png,0,0.9148503541946412,536,198,814,476,278,278,twilight sparkle,kidkaizer
1211306.png,https://derpicdn.net/img/view/2016/7/28/1211306.png,0,0.9946419000625608,422,128,1102,808,680,680,twilight sparkle,dipfanken
1211966.png,https://derpicdn.net/img/view/2016/7/29/1211966.png,0,0.9906286597251892,291,0,747,420,456,420,twilight sparkle,ultrard
1214629.png,https://derpicdn.net/img/view/2016/8/1/1214629.png,0,0.9802258014678956,42,17,436,411,394,394,twilight sparkle,ramott
1217281.png,https://derpicdn.net/img/view/2016/8/5/1217281.png,0,0.9946178793907166,350,0,760,388,410,388,twilight sparkle,tabrony23
1217701.png,https://derpicdn.net/img/view/2016/8/5/1217701.png,0,0.9955265522003174,1240,12,2418,1312,1178,1300,twilight sparkle,jittery-the-dragon
1218504.png,https://derpicdn.net/img/view/2016/8/6/1218504.png,0,0.997409462928772,24,0,802,722,778,722,twilight sparkle,dipfanken
1225587.png,https://derpicdn.net/img/view/2016/8/15/1225587.png,0,0.9991523623466492,1457,1,2829,1373,1372,1372,twilight sparkle,ruinedomega
1225886.png,https://derpicdn.net/img/view/2016/8/15/1225886.png,0,0.9764836430549622,286,120,524,358,238,238,twilight sparkle,28gooddays
1227034.png,https://derpicdn.net/img/view/2016/8/17/1227034.png,0,0.9963374137878418,856,146,1772,1062,916,916,twilight sparkle,slb94
1233372.png,https://derpicdn.net/img/view/2016/8/25/1233372.png,0,0.9988358020782472,707,36,995,324,288,288,twilight sparkle,patty-plmh
1233372.png,https://derpicdn.net/img/view/2016/8/25/1233372.png,1,0.9951843023300172,468,6,688,226,220,220,twilight sparkle,patty-plmh
1236723.png,https://derpicdn.net/img/view/2016/8/29/1236723.png,0,0.9233533143997192,0,148,620,820,620,672,twilight sparkle,dm29
1240928.png,https://derpicdn.net/img/view/2016/9/3/1240928.png,0,0.9914370179176332,879,254,1749,1124,870,870,twilight sparkle,dullpoint
1241599.png,https://derpicdn.net/img/view/2016/9/4/1241599.png,0,0.990184247493744,324,7,798,481,474,474,twilight sparkle,omegasunburst
1242750.png,https://derpicdn.net/img/view/2016/9/5/1242750.png,0,0.963754415512085,511,0,1533,810,1022,810,twilight sparkle,the4thhomunculus
1242768.png,https://derpicdn.net/img/view/2016/9/5/1242768.png,0,0.9863179326057434,355,0,10071,9469,9716,9469,twilight sparkle,cyanlightning
1244147.png,https://derpicdn.net/img/view/2016/9/7/1244147.png,0,0.9860824346542358,412,117,1140,845,728,728,twilight sparkle,drawntildawn
1245303.png,https://derpicdn.net/img/view/2016/9/9/1245303.png,0,0.9891790151596068,0,0,10131,9963,10131,9963,twilight sparkle,cyanlightning
1245423.png,https://derpicdn.net/img/view/2016/9/9/1245423.png,0,0.9955719113349916,85,0,577,482,492,482,twilight sparkle,dopeedit
1247901.png,https://derpicdn.net/img/view/2016/9/12/1247901.png,0,0.988147795200348,229,0,4257,3953,4028,3953,twilight sparkle,pink1ejack
1250371.png,https://derpicdn.net/img/view/2016/9/16/1250371.png,0,0.9915990829467772,269,97,715,543,446,446,twilight sparkle,thattagen
1252821.png,https://derpicdn.net/img/view/2016/9/18/1252821.png,0,0.9956589937210084,135,210,619,694,484,484,twilight sparkle,jeki
1255619.png,https://derpicdn.net/img/view/2016/9/22/1255619.png,0,0.9750716686248779,97,19,587,509,490,490,twilight sparkle,tsitra360
1255741.png,https://derpicdn.net/img/view/2016/9/22/1255741.png,0,0.9813576340675354,175,0,645,437,470,437,twilight sparkle,king-kakapo
1255743.png,https://derpicdn.net/img/view/2016/9/22/1255743.png,0,0.9912043809890748,173,0,647,441,474,441,twilight sparkle,king-kakapo
1258665.png,https://derpicdn.net/img/view/2016/9/26/1258665.png,0,0.9267846345901488,55,3,529,477,474,474,twilight sparkle,ultrard
1261102.png,https://derpicdn.net/img/view/2016/9/29/1261102.png,0,0.9475786089897156,617,968,6959,7310,6342,6342,twilight sparkle,pink1ejack
1261169.png,https://derpicdn.net/img/view/2016/9/29/1261169.png,0,0.9981962442398072,54,53,1180,1179,1126,1126,twilight sparkle,snapshot1994
1263236.png,https://derpicdn.net/img/view/2016/10/2/1263236.png,0,0.9955468773841858,0,49,1507,1621,1507,1572,twilight sparkle,eagle1division
1264021.png,https://derpicdn.net/img/view/2016/10/3/1264021.png,0,0.9968631267547609,0,0,1685,1744,1685,1744,twilight sparkle,eagle1division
1266358.png,https://derpicdn.net/img/view/2016/10/6/1266358.png,0,0.9860383868217468,34,29,409,457,375,428,twilight sparkle,
1266358.png,https://derpicdn.net/img/view/2016/10/6/1266358.png,1,0.9158226847648621,0,0,328,382,328,382,twilight sparkle,
1269954.png,https://derpicdn.net/img/view/2016/10/10/1269954.png,0,0.9891756772994996,10,0,552,467,542,467,twilight sparkle,
1272249.png,https://derpicdn.net/img/view/2016/10/14/1272249.png,0,0.9956405162811279,419,47,915,543,496,496,twilight sparkle,variant
1280397.png,https://derpicdn.net/img/view/2016/10/24/1280397.png,0,0.9957165122032166,1061,0,3000,2049,1939,2049,twilight sparkle,sollace
1282119.png,https://derpicdn.net/img/view/2016/10/26/1282119.png,0,0.99257093667984,610,56,1128,574,518,518,twilight sparkle,turtlefarminguy
1283306.png,https://derpicdn.net/img/view/2016/10/28/1283306.png,0,0.9554938077926636,210,36,998,824,788,788,twilight sparkle,leadhooves
1284000.png,https://derpicdn.net/img/view/2016/10/29/1284000.png,0,0.992293655872345,1080,706,1988,1614,908,908,twilight sparkle,lifesharbinger
1286366.png,https://derpicdn.net/img/view/2016/11/1/1286366.png,0,0.9932620525360109,479,95,991,607,512,512,twilight sparkle,soft-arthropod
1286929.png,https://derpicdn.net/img/view/2016/11/2/1286929.png,0,0.999072015285492,553,0,1511,915,958,915,twilight sparkle,arifproject
1287306.png,https://derpicdn.net/img/view/2016/11/2/1287306.png,0,0.9578790664672852,914,0,1998,1007,1084,1007,twilight sparkle,jp
1289584.png,https://derpicdn.net/img/view/2016/11/5/1289584.png,0,0.9995052218437196,20,0,276,256,256,256,twilight sparkle,tsukuda
1290604.png,https://derpicdn.net/img/view/2016/11/7/1290604.png,0,0.9930763840675354,187,0,1005,730,818,730,twilight sparkle,danteayagawe
1291282.png,https://derpicdn.net/img/view/2016/11/8/1291282.png,0,0.9909892678260804,220,0,1238,1015,1018,1015,twilight sparkle,asika-aida
1293229.png,https://derpicdn.net/img/view/2016/11/11/1293229.png,0,0.9604273438453674,296,188,1128,1020,832,832,twilight sparkle,purpleblackkiwi
1293640.png,https://derpicdn.net/img/view/2016/11/12/1293640.png,0,0.9987289309501648,239,42,767,570,528,528,twilight sparkle,kukseleg
1296525.png,https://derpicdn.net/img/view/2016/11/15/1296525.png,0,0.9880961179733276,282,0,942,587,660,587,twilight sparkle,camyllea
1297952.png,https://derpicdn.net/img/view/2016/11/17/1297952.png,0,0.9880216717720032,186,69,610,493,424,424,twilight sparkle,windymils
1298226.png,https://derpicdn.net/img/view/2016/11/18/1298226.png,0,0.9578704237937928,0,129,2442,2629,2442,2500,twilight sparkle,amysticalartist|stepandy
1298275.png,https://derpicdn.net/img/view/2016/11/18/1298275.png,0,0.9987536668777466,114,0,856,728,742,728,twilight sparkle,silentpassion
